address,lat,lon
80C TELOK BLANGAH ST 31,1.27349435644809,103.807229362471
50 MOH GUAN TER,1.28407984956888,103.830525506982
122 BT MERAH LANE 1,1.2864588189976,103.804200246716
130 BT MERAH VIEW,1.28458712798457,103.824360319186
78 INDUS RD,1.29130442807028,103.827447793798
55 TELOK BLANGAH DR,1.27396036035569,103.812149525435
44 TELOK BLANGAH DR,1.27140883340015,103.810887524155
116 BT MERAH VIEW,1.28513427067055,103.821532226321
61 TELOK BLANGAH HTS,1.27570500784019,103.812007084346
30 JLN KLINIK,1.28766976882827,103.828202949008
211 BT BATOK ST 21,1.34600090748097,103.750367726623
47 MOH GUAN TER,1.28420581657007,103.831063385283
206 BT BATOK ST 21,1.34667192602747,103.749383473832
154 BT BATOK ST 11,1.34773558349504,103.743984048754
394 BT BATOK WEST AVE 5,1.36642311199961,103.752688625262
247 BT BATOK EAST AVE 5,1.34992721242157,103.75698028632
226 BT BATOK CTRL,1.34873337819665,103.753174278473
219 BT BATOK ST 21,1.34720729813155,103.754999726682
346 BT BATOK ST 34,1.362471403915,103.750561080651
260 BT BATOK EAST AVE 4,1.35091259231107,103.759021061327
235 BT BATOK EAST AVE 5,1.34848352110457,103.756300449103
213 BT BATOK ST 21,1.34681845451426,103.752496875347
212 BT BATOK ST 21,1.34719281119437,103.752217334445
528 BT BATOK ST 51,1.35665146828264,103.751091825657
130 BT BATOK WEST AVE 6,1.35106126001126,103.745857351625
360 BT BATOK ST 31,1.36106704830424,103.750625432011
217 BT BATOK ST 21,1.34673392184416,103.754727840299
178 BT BATOK WEST AVE 8,1.3460546058333,103.742605870907
386 BT BATOK WEST AVE 5,1.36393942184816,103.752556035691
210 BT BATOK ST 21,1.34548008232168,103.74995609585
106 BT BATOK CTRL,1.3482223088624,103.74718849849
642 BT BATOK CTRL,1.34900647948549,103.751706683374
185 BT BATOK WEST AVE 6,1.34703672763612,103.744977459595
290D BT BATOK EAST AVE 3,1.34441149917173,103.757461511579
248 BT BATOK EAST AVE 5,1.35025884075015,103.756604724025
244 BT BATOK EAST AVE 5,1.34918269764742,103.757239164878
289E BT BATOK ST 25,1.34421030208672,103.759205458315
301 BT BATOK ST 31,1.35676942740178,103.748774260571
265 BT BATOK EAST AVE 4,1.3500084019244,103.759862833782
530 BT BATOK ST 51,1.35618199232172,103.751093390961
134 BT BATOK WEST AVE 6,1.35159086987043,103.74450960649
23 TELOK BLANGAH CRES,1.27608072351135,103.820839521286
54 HAVELOCK RD,1.28930893190551,103.829233342268
629 SENJA RD,1.38652802373559,103.759278980746
624 SENJA RD,1.38624340292657,103.76183758098
652 SENJA LINK,1.38744862342634,103.763847246671
517 JELAPANG RD,1.38803622153251,103.766707751932
218 PETIR RD,1.37446597954509,103.773606267573
455 SEGAR RD,1.38729105122449,103.770822142944
473 SEGAR RD,1.38823731294211,103.772144523474
237 BT PANJANG RING RD,1.37856756097104,103.770647361863
128 PENDING RD,1.37599511163058,103.769766187776
516 JELAPANG RD,1.3873519377776,103.767041821055
217 PETIR RD,1.37490882252027,103.773547827473
418 FAJAR RD,1.38431966142748,103.768865859999
176 LOMPANG RD,1.37924529892586,103.765881569885
484 SEGAR RD,1.38840059034957,103.771882173939
606 SENJA RD,1.38129574701623,103.761571341904
650 SENJA LINK,1.38691070954118,103.763310183378
174 LOMPANG RD,1.38021544120199,103.766302173684
177 LOMPANG RD,1.38038712496611,103.76535460069
154 GANGSA RD,1.37481680083006,103.765109335954
654 SENJA RD,1.38784692769514,103.764249296909
613 BT PANJANG RING RD,1.38436672930183,103.762046231912
242 BT PANJANG RING RD,1.38007208808669,103.771833647326
401 FAJAR RD,1.38055432084398,103.768730366658
537 BT PANJANG RING RD,1.38372140816294,103.763127776187
140 PETIR RD,1.37550299063609,103.768952438105
623 SENJA RD,1.38625610118184,103.762201338577
526 JELAPANG RD,1.38545862945551,103.765218708925
402 FAJAR RD,1.38031226320182,103.768073595
75A REDHILL RD,1.28805315705423,103.815277070461
27A JLN MEMBINA,1.2822186913861,103.824536254761
80A TELOK BLANGAH ST 31,1.27368173970143,103.806579408022
134 JLN BT MERAH,1.27883101079191,103.82772371417
3 DELTA AVE,1.29169833480355,103.827334523132
77A REDHILL RD,1.28838106670584,103.817391094217
106B DEPOT RD,1.28064950442563,103.810750913525
129 KIM TIAN RD,1.2811530312289,103.828856188305
108 BT PURMEI RD,1.2733573140352,103.825345821846
115 BT PURMEI RD,1.27535201369639,103.826950180582
106 HENDERSON CRES,1.28942607947152,103.822276781927
57 HAVELOCK RD,1.29013858517146,103.828453293371
621 SENJA RD,1.38602106063185,103.762854282454
249 BANGKIT RD,1.3810020467136,103.774054657076
123 PENDING RD,1.37756663543382,103.770660551039
214 PETIR RD,1.37494110084207,103.774856358424
1 DELTA AVE,1.2920752508431,103.828584077626
87 ZION RD,1.29065980562649,103.832608331993
67 TELOK BLANGAH DR,1.274636588887,103.809632802144
46 LENGKOK BAHRU,1.28707749551877,103.812705798881
48 LENGKOK BAHRU,1.28727739643389,103.810963565072
419 FAJAR RD,1.38394510110813,103.769613738594
342 BT BATOK ST 34,1.36258323081948,103.748574945077
134 BISHAN ST 12,1.34541104764477,103.852079804354
231 BISHAN ST 23,1.35729122854977,103.845845690555
430 ANG MO KIO AVE 3,1.36899287777802,103.85276134968
101 ANG MO KIO AVE 3,1.37026158388486,103.839467898898
588C ANG MO KIO ST 52,1.37183157010083,103.853670978083
716 ANG MO KIO AVE 6,1.37147783065153,103.845868750998
328 ANG MO KIO AVE 3,1.36661793708764,103.84786688518
304 ANG MO KIO AVE 1,1.36628642816469,103.8449947612
207 ANG MO KIO AVE 1,1.36582089504381,103.842847772078
601 ANG MO KIO AVE 5,1.38104134784496,103.835131744823
470 ANG MO KIO AVE 10,1.36408620030202,103.856692408941
463 ANG MO KIO AVE 10,1.36694793518613,103.857487648675
254 ANG MO KIO AVE 4,1.37020344042146,103.834687722549
588A ANG MO KIO ST 52,1.37207688864036,103.852786139342
646 ANG MO KIO AVE 6,1.37939517687868,103.843763599411
613 ANG MO KIO AVE 4,1.37845661566039,103.839292714848
116 BEDOK RESERVOIR RD,1.33103784588692,103.908641634756
77 BEDOK NTH RD,1.32869611162886,103.941995599533
550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
534 BEDOK NTH ST 3,1.33303698213001,103.924812248346
528 BEDOK NTH ST 3,1.33490287587397,103.927838167286
50 CHAI CHEE ST,1.32930431416537,103.922415807329
54 CHAI CHEE ST,1.32947840879761,103.921105111921
151 BEDOK RESERVOIR RD,1.33557619454702,103.911545779692
1 BEDOK STH AVE 1,1.32085208689731,103.933721091441
75 BEDOK NTH RD,1.32791477933184,103.942144427101
548 BEDOK NTH AVE 1,1.33131021834565,103.92685391703
40 CHAI CHEE AVE,1.32604335303082,103.926488452026
546 ANG MO KIO AVE 10,1.37365123866689,103.857022220393
101 BEDOK NTH AVE 4,1.334484667124,103.937924710969
536 ANG MO KIO AVE 10,1.37447378519738,103.854100515826
475 ANG MO KIO AVE 10,1.36266297827625,103.85651592319
219 ANG MO KIO AVE 1,1.36598198004505,103.840654039612
233 ANG MO KIO AVE 3,1.36754924977907,103.836740628478
534 ANG MO KIO AVE 10,1.37405846295585,103.854168170426
571 ANG MO KIO AVE 3,1.37005501296043,103.85488055876
230 ANG MO KIO AVE 3,1.36885445228086,103.837896397823
447 ANG MO KIO AVE 10,1.36747901420817,103.855967139125
150 ANG MO KIO AVE 5,1.37680678506745,103.842017962576
602 ANG MO KIO AVE 5,1.38070883044887,103.835368226602
218 ANG MO KIO AVE 1,1.36511908595886,103.841742478489
108 ANG MO KIO AVE 4,1.37096635222625,103.838201940326
570 ANG MO KIO AVE 3,1.3697435855576,103.856023138277
441 ANG MO KIO AVE 10,1.36605027829032,103.854168309853
472 ANG MO KIO AVE 10,1.36314392666998,103.858118593427
509 ANG MO KIO AVE 8,1.37400086510074,103.850139806283
575 ANG MO KIO AVE 10,1.37138855070768,103.855953346739
302 ANG MO KIO AVE 3,1.36708983179046,103.845660199054
557 ANG MO KIO AVE 10,1.3716257020332,103.857736107527
256 ANG MO KIO AVE 4,1.37061517595951,103.83596769452
934 JURONG WEST ST 91,1.34223795658444,103.688737672784
330 ANG MO KIO AVE 1,1.36243186402478,103.851030689651
584 ANG MO KIO AVE 3,1.37071307985916,103.853497803014
211 ANG MO KIO AVE 3,1.369196965617,103.841666636086
118 ANG MO KIO AVE 4,1.37329593649654,103.835475719134
119 ANG MO KIO AVE 3,1.36956344301912,103.844698910817
255 ANG MO KIO AVE 4,1.37065487078854,103.834630215787
625 ANG MO KIO AVE 9,1.38219867741921,103.841211533475
57 NEW UPP CHANGI RD,1.32424554153984,103.941568704132
629 ANG MO KIO AVE 4,1.380104749906,103.840408652998
22 SIN MING RD,1.3572844410824,103.839396679952
105 BEDOK NTH AVE 4,1.33368859457924,103.936473903592
640 BEDOK RESERVOIR RD,1.33210132151895,103.904953194958
160 BEDOK STH AVE 3,1.31925982986372,103.945202877473
219C BEDOK CTRL,1.32485598421255,103.933519574319
407 SIN MING AVE,1.36345320627772,103.834214627275
94C BEDOK NTH AVE 4,1.33361429610515,103.942628254514
805 CHAI CHEE RD,1.32430604941035,103.921625366639
722 BEDOK RESERVOIR RD,1.33663699329345,103.928207774481
672 JLN DAMAI,1.33207912967501,103.908757101121
415 BEDOK NTH AVE 2,1.32964999532963,103.930260606366
603 BEDOK RESERVOIR RD,1.33000183975836,103.912464022386
21 CHAI CHEE RD,1.32577850604228,103.922424710131
105 BISHAN ST 12,1.34589493632505,103.847365252767
723 BEDOK RESERVOIR RD,1.33695439373089,103.928960561768
275A BISHAN ST 24,1.35673539047075,103.843519752733
167 BISHAN ST 13,1.34800341123895,103.855395747158
128 BISHAN ST 12,1.34608831988483,103.850466820468
303 SHUNFU RD,1.34976942860988,103.83847650474
448 BRIGHT HILL DR,1.35840616993705,103.831431580561
402 SIN MING AVE,1.36276886630643,103.832758890176
214 BISHAN ST 23,1.35751189682984,103.848303415822
182 BISHAN ST 13,1.35020582481902,103.853049203745
260 BISHAN ST 22,1.35961376765045,103.842187438495
181 BISHAN ST 13,1.34913809640172,103.852878507674
109 BISHAN ST 12,1.34675059587742,103.847990168368
115 BISHAN ST 12,1.34791838898824,103.84875012549
111 BISHAN ST 12,1.34706752664279,103.848063665404
166 BISHAN ST 13,1.34886345078255,103.855225779214
185 BEDOK NTH RD,1.32623725322603,103.940827550178
111 LENGKONG TIGA,1.32405877835385,103.911303762731
35 BEDOK STH AVE 2,1.32233220742919,103.939766219283
149 BEDOK RESERVOIR RD,1.33576929801793,103.912779600202
10 CHAI CHEE RD,1.32727572366021,103.924803599281
533 BEDOK NTH ST 3,1.33358016248275,103.92421866691
42 CHAI CHEE ST,1.32797877350561,103.925804792632
117 BEDOK NTH RD,1.33065454769523,103.938496275607
425 BEDOK NTH RD,1.32936960154503,103.929067536324
423 BEDOK NTH AVE 1,1.32797614118511,103.927565110763
37 CHAI CHEE AVE,1.32544200357037,103.926207634232
55 CHAI CHEE DR,1.32684846948333,103.919015573079
42 BEDOK STH RD,1.32147847826862,103.940721046918
228 PENDING RD,1.3753466349656,103.770955400333
2 BEDOK STH AVE 1,1.32130118793544,103.933299574181
34 BEDOK STH AVE 2,1.32205652925918,103.93835472666
8 BEDOK STH AVE 2,1.32284176978435,103.936046815062
765 BEDOK RESERVOIR VIEW,1.33596106828604,103.935990113555
508 BEDOK NTH AVE 3,1.33340012199511,103.932519441614
720 BEDOK RESERVOIR RD,1.33597277354753,103.924883020541
602 BEDOK RESERVOIR RD,1.32934898685946,103.911583237057
81 BEDOK NTH RD,1.32891558225172,103.940528728774
705 BEDOK NTH RD,1.33663681806047,103.918995255673
554 BEDOK NTH ST 3,1.33262715051315,103.928172121608
142 BEDOK RESERVOIR RD,1.33563649761465,103.913269358016
148 BEDOK RESERVOIR RD,1.33534088461813,103.91190498709
124 BEDOK NTH RD,1.32925881944574,103.939046430321
135 BEDOK RESERVOIR RD,1.33314106418951,103.912523538101
78 BEDOK NTH RD,1.32726007220341,103.940848770214
151 PETIR RD,1.37712962824254,103.766171200009
80 BEDOK NTH RD,1.32848132017235,103.940611608837
5 FARRER RD,1.31655990980042,103.807288102167
333 ANG MO KIO AVE 1,1.3613425564061,103.851698621454
211 JURONG EAST ST 21,1.33866911059386,103.740292528065
101 JURONG EAST ST 13,1.33701100762294,103.738787314099
115 JURONG EAST ST 13,1.33979148822906,103.735502765561
339 JURONG EAST AVE 1,1.34953251705686,103.731532178493
253 JURONG EAST ST 24,1.34318835786153,103.73678575382
207 JURONG EAST ST 21,1.33789037717129,103.742428065764
62 TEBAN GDNS RD,1.32149903397958,103.738982186646
264 JURONG EAST ST 24,1.34382869717494,103.741654163177
330 JURONG EAST AVE 1,1.35055495259482,103.73002911041
231 JURONG EAST ST 21,1.3411274954664,103.738101187795
247 JURONG EAST ST 24,1.34202424550408,103.739009746539
411 PANDAN GDNS,1.31902239271028,103.746691863405
311 JURONG EAST ST 32,1.3476665757372,103.73257867693
112 JURONG EAST ST 13,1.33920981490513,103.735824423107
283 TOH GUAN RD,1.33908506817905,103.74705803294
227 JURONG EAST ST 21,1.34182066937117,103.736087793751
405 PANDAN GDNS,1.31923420667707,103.749654325298
307 JURONG EAST ST 32,1.34652151786552,103.734843138868
314 JURONG EAST ST 32,1.34665351063977,103.733275157188
265 TOH GUAN RD,1.34070811731138,103.744702329438
288E JURONG EAST ST 21,1.34034550003904,103.74371089301
268 TOH GUAN RD,1.34186652871068,103.74503522598
272 TOH GUAN RD,1.34210413117254,103.745408699132
22 TEBAN GDNS RD,1.32277239024452,103.739714299254
329 JURONG EAST AVE 1,1.35013988623409,103.729936587391
310 JURONG EAST ST 32,1.34820836305368,103.733799342203
45 TEBAN GDNS RD,1.32005146692874,103.741129936544
407 HOUGANG AVE 10,1.3729650974742,103.895673302556
984D BUANGKOK LINK,1.38237375846968,103.880954583346
941 HOUGANG ST 92,1.37356291019462,103.879184657596
971 HOUGANG ST 91,1.37822993629766,103.879696313869
912 HOUGANG ST 91,1.37849281015329,103.884016382567
922 HOUGANG ST 91,1.37637123592055,103.883519603693
978D BUANGKOK CRES,1.38003167141738,103.879413572555
835 HOUGANG CTRL,1.37036355618575,103.889999645495
142 LOR AH SOO,1.35302664004115,103.882887594334
448 HOUGANG AVE 10,1.37911514056099,103.895119125321
411 HOUGANG AVE 10,1.37409413946214,103.895312625321
617 HOUGANG AVE 8,1.3692978923853,103.883826832419
465 UPP SERANGOON RD,1.37190788342411,103.897012927498
445 HOUGANG AVE 8,1.3791181914496,103.894290896452
557 HOUGANG ST 51,1.37994979000929,103.89043869276
572 HOUGANG ST 51,1.3782707248829,103.88748509864
915 HOUGANG ST 91,1.37752183749176,103.883813276017
155 HOUGANG ST 11,1.35265338944725,103.880292681446
538 HOUGANG ST 52,1.37782273276389,103.890323214074
940 HOUGANG ST 92,1.37348307053932,103.879777763575
372 HOUGANG ST 31,1.3629903786532,103.890463932896
466 HOUGANG AVE 8,1.37251992138059,103.897005554551
461 HOUGANG AVE 10,1.37273622417586,103.894629349778
136 LOR AH SOO,1.34966436735423,103.88630211152
456 HOUGANG AVE 10,1.3771713742984,103.895401018469
171 HOUGANG AVE 1,1.35113637322024,103.889168968814
929 HOUGANG ST 91,1.37603204309398,103.881497888579
958 HOUGANG ST 91,1.37663567897449,103.879787450961
610 HOUGANG AVE 8,1.37031263468239,103.88512562936
570 HOUGANG ST 51,1.37796504160946,103.888219983131
705 HOUGANG AVE 2,1.36564903485076,103.888263962373
990A JURONG WEST ST 93,1.33525517762138,103.69508343694
185 BOON LAY AVE,1.34640538174578,103.71077711286
990B JURONG WEST ST 93,1.3352775088019,103.694776239422
452 JURONG WEST ST 42,1.35158269235001,103.718516174409
540 JURONG WEST AVE 1,1.35059213918849,103.715348643271
722 JURONG WEST AVE 5,1.34364538956412,103.69827338457
450 JURONG WEST ST 42,1.35163889174202,103.717524141693
674B JURONG WEST ST 65,1.34513373209401,103.702060183249
259 BOON LAY DR,1.34551436245234,103.708635583627
430 JURONG WEST AVE 1,1.3519543113972,103.725622636589
756 JURONG WEST ST 74,1.34932675732112,103.700721842343
406 JURONG WEST ST 42,1.35431434826725,103.722395947126
950 JURONG WEST ST 91,1.3434262949173,103.690924219836
713 JURONG WEST ST 71,1.34365711251197,103.696064237883
330 TAH CHING RD,1.33766746069838,103.724154795838
747 JURONG WEST ST 73,1.34761575693698,103.697320999848
682C JURONG WEST CTRL 1,1.34315290702888,103.70539456284
4 TOH YI DR,1.3385120672333,103.774569823527
987C JURONG WEST ST 93,1.33661986539386,103.695091222904
655B JURONG WEST ST 61,1.33550103973985,103.697513956741
681C JURONG WEST CTRL 1,1.34449473042069,103.704760528198
663D JURONG WEST ST 65,1.33884440739716,103.702339448465
664A JURONG WEST ST 64,1.33920641630237,103.703397452008
663C JURONG WEST ST 65,1.33804531682119,103.702429703843
476 JURONG WEST ST 41,1.34771574253853,103.7241842095
668D JURONG WEST ST 64,1.34125787225763,103.703000933184
640 JURONG WEST ST 61,1.34012982685638,103.696648260479
648B JURONG WEST ST 61,1.3383876917868,103.698192617992
657A JURONG WEST ST 65,1.33541318020516,103.700289313311
854 JURONG WEST ST 81,1.34731625275917,103.69606144333
833 JURONG WEST ST 81,1.34374402387877,103.694357308749
153 YUNG HO RD,1.32748327992351,103.721043765241
530 JURONG WEST ST 52,1.34853287172023,103.715468146297
517 JURONG WEST ST 52,1.34584959149842,103.719724305774
915 JURONG WEST ST 91,1.34108918953192,103.687870332112
211 BOON LAY PL,1.34824122465841,103.7140978842
908 JURONG WEST ST 91,1.34052158448265,103.686374490218
926 JURONG WEST ST 92,1.34052311772669,103.689190161416
421 JURONG WEST ST 42,1.35019763757677,103.727348817983
120 HO CHING RD,1.33540764836183,103.724260953568
176 BOON LAY DR,1.34725100297379,103.710014454331
113 TAO CHING RD,1.33318449829266,103.724354324887
119 HO CHING RD,1.33529905914454,103.724712974749
699B HOUGANG ST 52,1.37670290100056,103.888277047979
518 JURONG WEST ST 52,1.34508681384068,103.717978485296
514 JURONG WEST ST 52,1.34674845635984,103.720153220929
848 JURONG WEST ST 81,1.3457082721775,103.692018052051
943 JURONG WEST ST 91,1.343694927282,103.689789273674
750 JURONG WEST ST 73,1.34793711637819,103.699191887798
844 JURONG WEST ST 81,1.34493825499181,103.692382237035
936 JURONG WEST ST 91,1.34256782159011,103.689149776097
273B JURONG WEST AVE 3,1.3515563365069,103.703627488189
730 JURONG WEST ST 72,1.34610886408457,103.698426986147
733 JURONG WEST ST 73,1.34536778100039,103.700027619601
276A JURONG WEST ST 25,1.35320439038387,103.703654377512
813 JURONG WEST ST 81,1.34598386230771,103.69582944619
511 JURONG WEST ST 52,1.34779267211314,103.71959110524
524 JURONG WEST ST 52,1.3471976255018,103.717246730837
435 HOUGANG AVE 8,1.37752800104625,103.89360316857
626 CHOA CHU KANG ST 62,1.39832082870875,103.745878081637
419 HOUGANG AVE 8,1.3761286530375,103.894831285996
248 CHOA CHU KANG AVE 2,1.37900459646071,103.745926026056
690A CHOA CHU KANG CRES,1.40277627634375,103.751539941559
474 CHOA CHU KANG AVE 3,1.37856931410449,103.738475704352
544 CHOA CHU KANG ST 52,1.39371737606695,103.743762503939
789 CHOA CHU KANG NTH 6,1.39587445047224,103.749162518106
689B CHOA CHU KANG DR,1.40313482841143,103.749793059631
689A CHOA CHU KANG DR,1.40298901385209,103.750320068403
453 CHOA CHU KANG AVE 4,1.37997802767876,103.73490597126
353 CHOA CHU KANG CTRL,1.38213707062575,103.743397513845
635 CHOA CHU KANG NTH 6,1.39737094150025,103.749602912203
692A CHOA CHU KANG CRES,1.4002092135442,103.751271374918
296B CHOA CHU KANG AVE 2,1.37684772581631,103.741509048162
604 CHOA CHU KANG ST 62,1.39817542038448,103.744673993982
364 CLEMENTI AVE 2,1.31240641918888,103.768752275192
305 CLEMENTI AVE 4,1.32206108860648,103.76601401343
702 WEST COAST RD,1.30726692567512,103.761107748856
334 CLEMENTI AVE 2,1.31518502692041,103.768432708555
339 CLEMENTI AVE 5,1.31966316716168,103.769139839665
351 CLEMENTI AVE 2,1.31535006995344,103.770861377512
346 CLEMENTI AVE 5,1.31701655142406,103.770055178868
374 CLEMENTI AVE 4,1.31912618587195,103.766983653394
607 CLEMENTI WEST ST 1,1.30423592481834,103.76785339614
715 CLEMENTI WEST ST 2,1.30315360303876,103.761943675943
101 TECK WHYE LANE,1.37788964623982,103.754239909547
608 CHOA CHU KANG ST 62,1.39846759912749,103.744645761889
657 CHOA CHU KANG CRES,1.40044599472035,103.749872437775
663 CHOA CHU KANG CRES,1.40198475097106,103.750788391041
111 TECK WHYE LANE,1.37787904560638,103.752103670331
1F CANTONMENT RD,1.27598699469414,103.841191762017
1B CANTONMENT RD,1.27779940676005,103.841403430465
232 BAIN ST,1.29685311080014,103.853347534791
1C CANTONMENT RD,1.27744909387079,103.841666679651
271 QUEEN ST,1.30093267323152,103.853991004773
264 WATERLOO ST,1.29900941828595,103.852284903161
32 NEW MKT RD,1.28485860802646,103.842578771054
640 ROWELL RD,1.30743547948389,103.854713903431
938 HOUGANG ST 92,1.3742877202562,103.879678550369
15 TOH YI DR,1.33931085810035,103.772051477646
5 TG PAGAR PLAZA,1.27624052001347,103.843006115698
114 TECK WHYE LANE,1.37850799248774,103.750707442454
460 CHOA CHU KANG AVE 4,1.37782264943043,103.735012354055
423 CHOA CHU KANG AVE 4,1.3820241469387,103.740310723833
404 CHOA CHU KANG AVE 3,1.38012964850802,103.738888788773
121 TECK WHYE LANE,1.37830357075531,103.750108106647
414 CHOA CHU KANG AVE 4,1.38216660471552,103.742248296899
239 CHOA CHU KANG CTRL,1.37944877151316,103.747548438263
416 CHOA CHU KANG AVE 4,1.38334049587446,103.742083284398
237 CHOA CHU KANG CTRL,1.3794475026281,103.748287395227
157 JLN TECK WHYE,1.37918786548209,103.756782882659
229 CHOA CHU KANG CTRL,1.38065374945261,103.746367289377
680 CHOA CHU KANG CRES,1.40333610825505,103.745131655848
422 CHOA CHU KANG AVE 4,1.38225681754484,103.740957419462
115 TECK WHYE LANE,1.37893677955462,103.751182368998
692B CHOA CHU KANG CRES,1.40067815960728,103.751377169268
418 CHOA CHU KANG AVE 4,1.38237300282948,103.741352257872
311 HOUGANG AVE 5,1.36566733064792,103.894853675162
623 HOUGANG AVE 8,1.37051387277512,103.882323502346
730 CLEMENTI WEST ST 2,1.304777153125,103.763121970707
619 HOUGANG AVE 8,1.36984770803551,103.883701202398
24 HOUGANG AVE 3,1.36551226123746,103.892085472745
108 HOUGANG AVE 1,1.35277393315533,103.890093177026
644 HOUGANG AVE 8,1.37143736463903,103.88126107892
22 HOUGANG AVE 3,1.36428542444529,103.89046790222
501 HOUGANG AVE 8,1.37205269626364,103.886531403839
30 CASSIA CRES,1.30944315518034,103.883336276334
134 GEYLANG EAST AVE 1,1.31599388873107,103.886008964798
5 HAIG RD,1.31258917369124,103.896591193187
120 GEYLANG EAST CTRL,1.31821153053878,103.884752333398
42 CIRCUIT RD,1.32684923967733,103.886293541726
698 HOUGANG ST 61,1.3750613898604,103.886910503596
307 HOUGANG AVE 5,1.36665999438856,103.895009698642
332 HOUGANG AVE 5,1.36840583194353,103.897820383869
135 LOR AH SOO,1.34975825362257,103.886810075583
165 HOUGANG AVE 1,1.3502542591897,103.887795306397
674 HOUGANG AVE 8,1.37217287844953,103.884645831522
709 HOUGANG AVE 2,1.36706142659908,103.888077255516
321 HOUGANG AVE 5,1.36710131174973,103.898278016767
314 HOUGANG AVE 5,1.36476465177918,103.894218784179
336 HOUGANG AVE 7,1.3693032100873,103.898351173028
339 HOUGANG AVE 7,1.37002545723867,103.89857229481
681 HOUGANG AVE 8,1.37297840284804,103.88567915953
154 HOUGANG ST 11,1.3522029527063,103.880173191904
322 HOUGANG AVE 5,1.36709855359263,103.89697867894
308 HOUGANG AVE 5,1.36680910838232,103.895756047165
21 HOUGANG AVE 3,1.36424598368903,103.89147765714
54 PIPIT RD,1.32385644988852,103.887585351528
42 SIMS DR,1.31700019582001,103.875994635636
344 UBI AVE 1,1.32635938429734,103.899753061623
30 BALAM RD,1.32965461509134,103.887183600084
716 CLEMENTI WEST ST 2,1.30240953060904,103.762804760851
43 CIRCUIT RD,1.32648228290473,103.885544901533
46 CIRCUIT RD,1.32615469503568,103.886047023988
724 CLEMENTI WEST ST 2,1.30360871033936,103.763359143047
723 CLEMENTI WEST ST 2,1.30310124001611,103.763413053663
307 CLEMENTI AVE 4,1.321415896635,103.76710548935
22 BALAM RD,1.33016619500294,103.887785274744
324 CLEMENTI AVE 5,1.31513509080723,103.766054474051
611 CLEMENTI WEST ST 1,1.3036973994055,103.769476900942
348 CLEMENTI AVE 5,1.31677716280701,103.770897098036
40 SIMS DR,1.31747603013691,103.876354059117
47 CIRCUIT RD,1.32577527145564,103.885703636114
461 CLEMENTI AVE 3,1.31109915509699,103.766399536327
411 C'WEALTH AVE WEST,1.31087920188873,103.769572621889
67 CIRCUIT RD,1.32584857614009,103.887926514332
82 MACPHERSON LANE,1.332283325328,103.885620100954
128 GEYLANG EAST AVE 1,1.31830919498771,103.887754005604
36 CIRCUIT RD,1.32902607919001,103.88693079734
95 OLD AIRPORT RD,1.30840477810117,103.887347527399
4 HAIG RD,1.31210124370815,103.897187082666
10 HAIG RD,1.31483950176268,103.895865169739
709 CLEMENTI WEST ST 2,1.30533046157853,103.762003588469
37 CIRCUIT RD,1.32817733374331,103.886486362837
49 CIRCUIT RD,1.32513240286821,103.885610754075
24 BALAM RD,1.33018852048052,103.887508672167
65 CIRCUIT RD,1.32740031002016,103.887203611284
411A FERNVALE RD,1.39054817088696,103.876908514512
441C FERNVALE RD,1.39220060795463,103.874778712417
408C FERNVALE RD,1.38924471342298,103.876556317593
207A COMPASSVALE LANE,1.38530709577874,103.897870151664
264B COMPASSVALE BOW,1.38128630044125,103.896543354066
203E COMPASSVALE RD,1.38795018771966,103.895779285387
104 RIVERVALE WALK,1.38262745864985,103.900929877213
6 GHIM MOH RD,1.31228409003273,103.78840388918
23 GHIM MOH LINK,1.30863562772071,103.786331973494
441B FERNVALE RD,1.39121038063109,103.874688908059
273C PUNGGOL PL,1.40230301367166,103.901262391698
441A FERNVALE RD,1.39109783626622,103.875166223525
211C COMPASSVALE LANE,1.38514491225734,103.899291177027
446C JLN KAYU,1.39228448797032,103.873579578496
685 RACE COURSE RD,1.31400583508364,103.856831276139
105 TOWNER RD,1.3208130428228,103.861346713506
38C BENDEMEER RD,1.32112027780383,103.866786871368
673C JURONG WEST ST 65,1.34471213524955,103.701313082539
195 RIVERVALE DR,,
558 JURONG WEST ST 42,1.35419821230377,103.717344057356
172C EDGEDALE PLAINS,1.39544457659291,103.912465385663
66 MARINE DR,1.30391193028103,103.909740471499
109 PASIR RIS ST 11,1.3684636800666,103.956009070114
198 PASIR RIS ST 12,1.36697256341726,103.960009214113
203D COMPASSVALE RD,1.38721445178077,103.895525257108
511 WOODLANDS DR 14,1.43345295690823,103.788653978912
824 WOODLANDS ST 81,1.43923268770834,103.788699943987
680 WOODLANDS AVE 6,1.43963261801972,103.802121646793
484 PASIR RIS DR 4,,
742 WOODLANDS CIRCLE,1.44392097347428,103.796032969959
716 WOODLANDS DR 70,1.44150834964609,103.799778803838
738 YISHUN ST 72,1.42936930002726,103.832471405219
412 YISHUN RING RD,1.4255314450295,103.84696192053
774 YISHUN AVE 3,1.42352948870847,103.831871895752
216 YISHUN ST 21,1.4322759133834,103.836404106464
270 TAMPINES ST 21,1.34963011004171,103.948635174972
222 YISHUN ST 21,,
870 TAMPINES ST 83,1.35436451815763,103.933391644725
311 SERANGOON AVE 2,1.35376288054172,103.866326454117
